track_artist,track_album_id,track_album_name,playlist_name,playlist_id,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,track_id,track_name,track_popularity,release_year,genre
Queen,1GbtB4zTqAsyfZEsm1RZfx,A Night At The Opera (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.373,0.691,2,-6.219,1,0.0554,0.362,4.03e-05,0.133,0.499,124.767,223920,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,1GbtB4zTqAsyfZEsm1RZfx,A Night At The Opera (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.645,0.557,3,-9.108,1,0.0535,0.4,0.00183,0.0845,0.703,131.885,67400,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,1GbtB4zTqAsyfZEsm1RZfx,A Night At The Opera (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.292,0.803,4,-8.541,0,0.065,0.0113,5.63e-06,0.321,0.41,143.856,184893,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,1GbtB4zTqAsyfZEsm1RZfx,A Night At The Opera (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.51,0.76,0,-6.995,1,0.0411,0.148,0.0116,0.0706,0.55,118.829,170787,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,1GbtB4zTqAsyfZEsm1RZfx,A Night At The Opera (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.524,0.571,8,-9.686,1,0.0273,0.0271,0.0,0.111,0.373,101.626,210800,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,1GbtB4zTqAsyfZEsm1RZfx,A Night At The Opera (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.312,0.862,9,-8.888,1,0.0738,0.015,4.27e-05,0.616,0.579,118.816,242120,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,1GbtB4zTqAsyfZEsm1RZfx,A Night At The Opera (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.459,0.699,0,-5.496,1,0.117,0.36,0.0,0.294,0.798,167.491,134120,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,1GbtB4zTqAsyfZEsm1RZfx,A Night At The Opera (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.395,0.446,2,-9.819,0,0.0452,0.314,9.26e-05,0.348,0.18,140.558,500960,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,1GbtB4zTqAsyfZEsm1RZfx,A Night At The Opera (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.329,0.179,5,-11.589,1,0.0299,0.933,5.04e-06,0.115,0.255,154.175,217387,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,1GbtB4zTqAsyfZEsm1RZfx,A Night At The Opera (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.488,0.409,6,-11.254,1,0.0431,0.799,1.87e-05,0.322,0.542,183.614,203440,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,1GbtB4zTqAsyfZEsm1RZfx,A Night At The Opera (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.414,0.404,0,-9.928,0,0.0499,0.271,0.0,0.3,0.224,71.105,354320,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,1GbtB4zTqAsyfZEsm1RZfx,A Night At The Opera (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.17,0.293,7,-15.308,1,0.0369,0.754,0.857,0.279,0.24,117.483,75333,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,3hfcNo7WWy1Z1ie0nJ8PRy,A Day At The Races (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.331,0.887,2,-5.588,1,0.0648,0.114,0.000103,0.367,0.196,135.035,287427,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,3hfcNo7WWy1Z1ie0nJ8PRy,A Day At The Races (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.234,0.213,3,-15.166,1,0.0465,0.952,6.71e-05,0.264,0.0787,187.166,306480,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,3hfcNo7WWy1Z1ie0nJ8PRy,A Day At The Races (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.494,0.742,9,-6.458,1,0.0399,0.188,1.18e-06,0.263,0.317,116.738,213413,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,3hfcNo7WWy1Z1ie0nJ8PRy,A Day At The Races (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.323,0.338,10,-7.625,1,0.0327,0.617,9.48e-06,0.129,0.37,93.231,295333,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,3hfcNo7WWy1Z1ie0nJ8PRy,A Day At The Races (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.526,0.869,2,-5.78,1,0.0599,0.0796,0.00268,0.43,0.535,134.375,206147,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,3hfcNo7WWy1Z1ie0nJ8PRy,A Day At The Races (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.406,0.698,8,-7.024,1,0.0624,0.186,0.0,0.233,0.333,109.266,296480,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,3hfcNo7WWy1Z1ie0nJ8PRy,A Day At The Races (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.279,0.688,2,-7.738,0,0.0694,0.0977,0.0,0.241,0.266,141.628,298120,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,3hfcNo7WWy1Z1ie0nJ8PRy,A Day At The Races (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.543,0.461,3,-6.724,1,0.0302,0.577,0.0,0.0563,0.385,96.803,173173,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,3hfcNo7WWy1Z1ie0nJ8PRy,A Day At The Races (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.439,0.561,2,-10.151,1,0.0338,0.178,6.94e-06,0.106,0.432,145.415,223293,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,3hfcNo7WWy1Z1ie0nJ8PRy,A Day At The Races (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.274,0.239,2,-10.202,1,0.0291,0.647,6.53e-06,0.101,0.122,141.854,355653,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,7tB40pGzj6Tg0HePj2jWZt,News Of The World (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.692,0.497,2,-7.316,1,0.119,0.676,0.0,0.259,0.475,81.308,122067,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,7tB40pGzj6Tg0HePj2jWZt,News Of The World (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.155,0.938,10,-4.624,1,0.126,0.00543,0.00262,0.359,0.383,184.469,207600,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,7tB40pGzj6Tg0HePj2jWZt,News Of The World (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.491,0.0765,5,-14.57,1,0.0416,0.787,0.000306,0.114,0.305,113.728,189587,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,7tB40pGzj6Tg0HePj2jWZt,News Of The World (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.395,0.656,9,-6.462,1,0.0329,0.29,2.72e-05,0.0624,0.487,174.782,274227,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,7tB40pGzj6Tg0HePj2jWZt,News Of The World (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.577,0.848,0,-5.673,0,0.0755,0.125,0.000274,0.613,0.327,89.967,181627,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,7tB40pGzj6Tg0HePj2jWZt,News Of The World (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.446,0.713,8,-4.825,1,0.268,0.41,0.0,0.212,0.369,143.229,230120,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,7tB40pGzj6Tg0HePj2jWZt,News Of The World (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.619,0.767,4,-7.811,1,0.027,0.466,0.000279,0.387,0.644,129.947,186080,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,7tB40pGzj6Tg0HePj2jWZt,News Of The World (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.863,0.381,9,-12.823,1,0.0528,0.261,0.000277,0.202,0.906,120.645,186853,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,7tB40pGzj6Tg0HePj2jWZt,News Of The World (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.293,0.691,9,-5.245,1,0.0575,0.19,4e-06,0.0899,0.513,182.256,386360,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,7tB40pGzj6Tg0HePj2jWZt,News Of The World (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.469,0.202,3,-14.369,1,0.0333,0.67,0.0,0.193,0.102,110.937,211333,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,2yuTRGIackbcReLUXOYBqU,Jazz (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.595,0.628,5,-9.902,0,0.123,0.48,2.64e-06,0.0709,0.485,152.742,181027,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,2yuTRGIackbcReLUXOYBqU,Jazz (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.332,0.683,2,-7.679,1,0.0491,0.0322,6.51e-06,0.342,0.419,88.522,255600,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,2yuTRGIackbcReLUXOYBqU,Jazz (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.574,0.478,3,-9.842,1,0.031,0.211,0.0,0.243,0.211,80.8,193147,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,2yuTRGIackbcReLUXOYBqU,Jazz (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.463,0.671,3,-6.438,1,0.0683,0.0626,0.0,0.0947,0.633,84.28,180813,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,2yuTRGIackbcReLUXOYBqU,Jazz (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.427,0.774,2,-5.434,1,0.0681,0.0021,0.00607,0.358,0.665,140.444,255187,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,2yuTRGIackbcReLUXOYBqU,Jazz (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.521,0.902,11,-4.826,0,0.197,0.0164,0.00105,0.737,0.592,104.708,181693,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,2yuTRGIackbcReLUXOYBqU,Jazz (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.31,0.954,11,-4.56,0,0.288,0.00706,0.000136,0.237,0.421,143.736,203347,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,2yuTRGIackbcReLUXOYBqU,Jazz (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.517,0.469,2,-7.148,1,0.0306,0.427,1.96e-06,0.128,0.409,115.076,149253,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,2yuTRGIackbcReLUXOYBqU,Jazz (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.607,0.369,9,-7.616,1,0.0346,0.831,0.0,0.419,0.406,91.684,210147,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,2yuTRGIackbcReLUXOYBqU,Jazz (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.832,0.614,0,-6.846,1,0.296,0.121,0.00897,0.0808,0.834,113.88,208827,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,2yuTRGIackbcReLUXOYBqU,Jazz (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.518,0.454,9,-9.208,1,0.028,0.0531,0.0,0.112,0.216,107.689,195040,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,2yuTRGIackbcReLUXOYBqU,Jazz (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.559,0.868,5,-5.276,1,0.17,0.0475,0.000176,0.776,0.609,156.295,209413,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,2yuTRGIackbcReLUXOYBqU,Jazz (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.354,0.717,9,-5.787,1,0.0656,0.0338,3.93e-05,0.0936,0.514,174.069,256653,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,58alCatewkjNm9IM1Ucj67,The Game (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.242,0.7,5,-5.772,1,0.0346,0.341,0.0,0.122,0.273,156.706,212533,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,58alCatewkjNm9IM1Ucj67,The Game (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.7,0.867,0,-5.482,1,0.149,0.139,0.00275,0.266,0.557,88.19,258773,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,58alCatewkjNm9IM1Ucj67,The Game (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.933,0.528,5,-6.472,0,0.161,0.112,0.312,0.163,0.754,109.967,214653,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,58alCatewkjNm9IM1Ucj67,The Game (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.604,0.876,9,-3.879,1,0.0393,0.326,0.0,0.242,0.804,137.821,169200,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,58alCatewkjNm9IM1Ucj67,The Game (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.599,0.761,0,-6.887,1,0.0421,0.713,4.74e-06,0.349,0.712,77.015,163373,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,58alCatewkjNm9IM1Ucj67,The Game (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.47,0.915,11,-5.698,1,0.0612,0.323,0.0,0.064,0.634,160.3,273013,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,58alCatewkjNm9IM1Ucj67,The Game (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.796,0.486,7,-7.543,1,0.2,0.338,0.0,0.0314,0.646,135.249,232120,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,58alCatewkjNm9IM1Ucj67,The Game (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.512,0.5,9,-6.937,1,0.0282,0.828,0.0,0.0907,0.196,80.075,213427,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,58alCatewkjNm9IM1Ucj67,The Game (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.685,0.915,9,-5.785,0,0.0455,0.00805,0.0622,0.156,0.863,136.817,170040,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,58alCatewkjNm9IM1Ucj67,The Game (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.507,0.452,7,-6.8,1,0.0269,0.359,0.0,0.109,0.322,81.632,229920,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,6reTSIf5MoBco62rk8T7Q1,Hot Space (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.823,0.855,2,-6.105,1,0.109,0.134,0.0,0.0801,0.491,115.353,252133,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,6reTSIf5MoBco62rk8T7Q1,Hot Space (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.74,0.476,9,-6.112,1,0.0344,0.045,1.01e-05,0.0494,0.511,100.09,230120,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,6reTSIf5MoBco62rk8T7Q1,Hot Space (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.787,0.844,0,-6.423,1,0.0637,0.122,9.19e-05,0.372,0.71,118.959,275093,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,6reTSIf5MoBco62rk8T7Q1,Hot Space (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.828,0.538,1,-9.593,1,0.0654,0.0395,0.00906,0.102,0.367,132.633,271600,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,6reTSIf5MoBco62rk8T7Q1,Hot Space (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.727,0.478,2,-6.121,1,0.0403,0.0564,0.000262,0.0801,0.909,166.364,214813,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,6reTSIf5MoBco62rk8T7Q1,Hot Space (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.545,0.855,2,-5.869,1,0.0599,0.222,0.0,0.184,0.467,91.796,198240,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,6reTSIf5MoBco62rk8T7Q1,Hot Space (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.571,0.447,7,-8.303,1,0.0246,0.613,0.0,0.07,0.345,80.699,211360,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,6reTSIf5MoBco62rk8T7Q1,Hot Space (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.613,0.718,2,-6.749,1,0.0346,0.0484,0.00011,0.0661,0.619,138.43,231853,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,6reTSIf5MoBco62rk8T7Q1,Hot Space (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.395,0.558,2,-7.643,1,0.0282,0.102,1.09e-06,0.0704,0.132,81.605,271640,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,6reTSIf5MoBco62rk8T7Q1,Hot Space (2011 Remaster),The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,album rock,0.818,0.4,9,-9.927,1,0.11,0.302,0.00241,0.18,0.838,73.76,209107,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,4kmYoWtWvAIS43KwGuRb50,A Day At The Races,Nikki Sixx's Top Pixx,5d1arTPDEr76KMg9geDinZ,album rock,0.327,0.886,2,-5.6,1,0.0722,0.094,0.000195,0.35,0.16,134.991,286693,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,7rq68qYz66mNdPfidhIEFa,Greatest Hits II,Rock Classics,37i9dQZF1DWXRqgorJj26U,classic rock,0.663,0.712,2,-7.268,1,0.0479,0.524,0.0,0.0804,0.527,113.439,236520,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,1TSZDcvlPtAnekTaItI3qO,A Night At The Opera (2011 Remaster),Rock Classics,37i9dQZF1DWXRqgorJj26U,classic rock,0.414,0.404,0,-9.928,0,0.0499,0.271,0.0,0.3,0.224,71.105,354320,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,6wPXUmYJ9mOWrKlLzZ5cCa,The Game (Deluxe Remastered Version),Rock Classics,37i9dQZF1DWXRqgorJj26U,classic rock,0.933,0.528,5,-6.472,0,0.162,0.112,0.329,0.163,0.756,109.975,214653,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,6Di4m5k1BtMJ0R44bWNutu,News Of The World (Deluxe Remastered Version),Rock Classics,37i9dQZF1DWXRqgorJj26U,classic rock,0.693,0.497,2,-7.316,1,0.119,0.679,0.0,0.258,0.473,81.308,122067,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,6VAFbY1kcBF748xSyyisxY,Greatest Hits (2011 Remaster),Classic Rock,5BygwTQ3OrbiwVsQhXFHMz,classic rock,0.392,0.398,0,-9.973,0,0.0515,0.256,0.0,0.195,0.236,143.587,355467,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,6RJyYMIrOtx3VnNIoq31kj,Sheer Heart Attack (Deluxe Remastered Version),Classic Rock Drive,37i9dQZF1DXdOEFt9ZX0dh,classic rock,0.535,0.65,10,-6.328,1,0.0554,0.379,0.0,0.14,0.61,117.188,179600,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,0lmQ6rAGcChLjGXM52Qu3i,A Day At The Races (Deluxe Remastered Version),Classic Rock Drive,37i9dQZF1DXdOEFt9ZX0dh,classic rock,0.497,0.693,8,-7.024,1,0.0565,0.19,0.0,0.215,0.358,111.539,296493,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,3enuKERSauyNFVTa2n0t7S,Greatest Hits II (2011 Remaster),Supernatural Classic Rock,6oghIlByD49KFGNmNU8GSH,classic rock,0.398,0.834,11,-5.786,0,0.0472,0.0298,2.35e-06,0.385,0.389,92.376,241253,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,4QBs65mzNnBxpXMVxSjo3k,A Kind Of Magic,"Classic Rock 70s 80s 90s, Rock Classics - 70s Rock, 80s Rock, 90s Rock Rock  Classicos",3Ho3iO0iJykgEQNbjB2sic,classic rock,0.396,0.623,7,-14.327,1,0.0633,0.0273,0.0,0.313,0.34,81.326,213200,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,2vDNi8F9UpSCaBHeKQ3nzh,Greatest Hits,80s / Classic Rock,29dTrOurPDrMcrnio2q6hZ,classic rock,0.327,0.645,7,-10.159,1,0.0439,0.0466,2.98e-05,0.307,0.43,89.328,255667,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,2vDNi8F9UpSCaBHeKQ3nzh,Greatest Hits,80s / Classic Rock,29dTrOurPDrMcrnio2q6hZ,classic rock,0.922,0.392,5,-12.083,0,0.122,0.0444,0.165,0.123,0.771,109.878,215933,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
Queen,6X9k3hSsvQck2OfKYdBbXr,A Night At The Opera (Deluxe Remastered Version),Classic Rock Retrogamer,6gUFdcGzKAHyDXY9TKC6cP,classic rock,0.392,0.402,0,-9.961,0,0.0536,0.288,0.0,0.243,0.228,143.883,354320,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,72,1978,Jazz
